date,status,price,buy_conf,sell_conf,buy_action,current_return,sell_action
2024-01-09,holding,17535.49,,0.9999938011169434,,1.000933264989035,HOLD
2024-01-10,holding,17465.63,,0.9999938011169434,,0.9969456263264065,HOLD
2024-01-11,holding,17545.32,,0.9999938011169434,,1.0014943655910051,HOLD
2024-01-12,holding,17512.83,,0.9999938011169434,,0.9996398225027029,HOLD
2024-01-15,holding,17546.82,,0.9999938011169434,,1.001579986232201,HOLD
2024-01-16,holding,17346.87,,0.9999938011169434,,0.9901667547607931,HOLD
2024-01-17,holding,17161.79,,0.9999938011169434,,0.9796023092457735,HOLD
2024-01-18,holding,17227.79,,0.9999938011169434,,0.9833696174583914,HOLD
2024-01-19,holding,17681.52,,0.9999938011169434,,1.009268719811589,HOLD
2024-01-22,holding,17815.1,,0.9999938011169434,,1.0168935233122174,HOLD
2024-01-23,holding,17874.59,,0.9999938011169434,,1.0202892379420452,HOLD
2024-01-24,holding,17875.83,,0.9999938011169434,,1.0203600176721004,HOLD
2024-01-25,holding,18002.62,,0.9999938011169434,,1.0275972450702489,HOLD
2024-01-26,holding,17995.03,,0.9999938011169434,,1.0271640046257977,HOLD
2024-01-29,holding,18119.63,,0.9999938011169434,,1.0342762258878004,HOLD
2024-01-30,holding,18034.63,,0.9999938011169434,,1.0294243895533686,HOLD
2024-01-31,holding,17889.56,,0.9999938011169434,,1.0211437319411798,HOLD
2024-02-01,holding,17968.11,,0.9999938011169434,,1.0256273995184695,HOLD
2024-02-02,holding,18059.93,,0.9999938011169434,,1.0308685243682054,HOLD
2024-02-05,holding,18096.07,,0.9999938011169434,,1.032931411016751,HOLD
2024-02-15,holding,18644.57,,0.9999938011169434,,1.0642400254807027,HOLD
2024-02-16,holding,18607.25,,0.9999938011169434,,1.06210978392775,HOLD
2024-02-19,holding,18635.8,,0.9999938011169434,,1.0637394301318444,HOLD
2024-02-20,holding,18753.16,,0.9999938011169434,,1.0704383890990083,HOLD
2024-02-21,holding,18676.31,,0.9999938011169434,,1.0660517582484073,HOLD
2024-02-22,holding,18852.78,,0.9999938011169434,,1.0761247412829624,HOLD
2024-02-23,holding,18889.19,,0.9999938011169434,,1.0782030396469233,HOLD
2024-02-26,holding,18948.05,,0.9999938011169434,,1.0815627936074488,HOLD
2024-02-27,holding,18854.41,,0.9999938011169434,,1.0762177823797288,HOLD
2024-02-29,holding,18966.77,,0.9999938011169434,,1.0826313392095732,HOLD
2024-03-01,holding,18935.93,,0.9999938011169434,,1.0808709788265862,HOLD
2024-03-04,holding,19305.31,,0.9999938011169434,,1.1019553471232038,HOLD
2024-03-05,holding,19386.92,,0.9999938011169434,,1.1066136808085327,HOLD
2024-03-06,holding,19499.45,,0.9999938011169434,,1.1130369413110461,HOLD
2024-03-07,holding,19693.52,,0.9999938011169434,,1.1241145398689663,HOLD
2024-03-08,holding,19785.32,,0.9999938011169434,,1.1293545231101527,HOLD
2024-03-11,holding,19726.08,,0.9999938011169434,,1.125973078587191,HOLD
2024-03-12,holding,19914.55,,0.9999938011169434,,1.136731026751313,HOLD
2024-03-13,holding,19928.51,,0.9999938011169434,,1.1375278695187092,HOLD
2024-03-14,holding,19937.92,,0.9999938011169434,,1.1380649963411444,HOLD
